Time Relative (sec),Pressure_(mBar),Raw_Signal_Amps,mz,True_Concentration_ppm,Primary_Gas
106.211,1.472846452e-05,7.70348195e-12,44,100,Methane
106.447,1.469559538e-05,8.018971771e-12,44,100,Methane
106.684,1.467286256e-05,8.403092458e-12,44,100,Methane
106.921,1.475530098e-05,8.028744336e-12,44,100,Methane
107.158,1.469832841e-05,7.542465784e-12,44,100,Methane
107.395,1.472473286e-05,7.921882768e-12,44,100,Methane
107.631,1.472626082e-05,8.035295519e-12,44,100,Methane
107.868,1.47288647e-05,7.978829403e-12,44,100,Methane
108.105,1.476802299e-05,7.70956736e-12,44,100,Methane
108.342,1.469304334e-05,7.339666201e-12,44,100,Methane
108.579,1.485001212e-05,8.111469829e-12,44,100,Methane
108.815,1.454195171e-05,8.058876483e-12,44,100,Methane
109.052,1.462718865e-05,8.005336845e-12,44,100,Methane
109.289,1.480487026e-05,7.820276544e-12,44,100,Methane
109.526,1.473688826e-05,7.511302344e-12,44,100,Methane
109.763,1.478627655e-05,8.161229505e-12,44,100,Methane
109.999,1.454128596e-05,8.027328802e-12,44,100,Methane
110.236,1.4637807e-05,8.000745032e-12,44,100,Methane
110.473,1.463288663e-05,7.626168794e-12,44,100,Methane
110.71,1.46775983e-05,7.925046036e-12,44,100,Methane
110.947,1.474435157e-05,7.966139033e-12,44,100,Methane
111.183,1.471224641e-05,8.014901243e-12,44,100,Methane
